imdb_id,title,year,runtime,rating,votes,plot
tt11260832,Bellbottom,(2021),123 min,6.1,22036,"When an Indian commercial airliner is hijacked by terrorists in the mid 1980s, a government agent is tasked with rescuing the 210 hostages."
tt1230165,Rock On!!,(2008),145 min,7.7,22017,Four friends reunite to relive their moments of glory as a rock band.
tt0488798,Welcome,(I) (2007),159 min,6.9,21986,"A man falls in love with a beautiful woman, but later discovers that her brothers are gangsters."
tt3595298,Prem Ratan Dhan Payo,(2015),164 min,4.4,21908,"While recovering from an assassination attempt four days before his coronation, a stern prince is replaced by a romantic lookalike."
tt2882328,Ugly,(2013),128 min,7.9,21811,The case of a missing girl takes us through a journey of human greed and brushes upon the egos and repressed emotions of the characters.
tt0795434,Namastey London,(2007),128 min,7.1,21803,"A man takes his thoroughly-British daughter to his home country, India. There, he arranges her marriage to someone she considers a fool. The daughter attempts to outwit them, but the groom quietly and patiently hatches his own plan."
tt7618184,Mulk,(I) (2018),140 min,7.4,21519,One family member tries to help her own family when they are trapped in a dark controversy.
tt7255568,Student of the Year 2,(2019),146 min,2.1,21432,"A student must face off against bullies and overcome hurdles, both academic and romantic, to win his college's coveted Student of the Year trophy."
tt1926313,Pyaar Ka Punchnama,(2011),149 min,7.6,21418,Nishant starts dating Charu while his roommates Rajat and Vikrant already have girlfriends in Neha and Rhea respectively. Trouble starts when the guys feel that their girlfriends are dominating them.
tt0110076,Hum Aapke Hain Koun..!,(1994),206 min,7.5,21042,"Prem and Nisha meet and fall in love at the wedding of their elder siblings, but their plans to be together are put in jeopardy when Nisha's sister dies, leaving behind a baby."
tt0432637,Krrish,(2006),185 min,6.4,20869,"Krishna is forced by circumstances to use his superpowers and become the masked superhero Krrish, before getting drawn towards his lost legacy."
tt5785170,Toilet - Ek Prem Katha,(2017),155 min,7.2,20776,"A woman threatens to leave her husband unless he installs a toilet in their home. To win back her love and respect, he heads out on a journey to fight against the backward society."
tt0400234,Black Friday,(2004),143 min,8.4,20676,"A film about the investigations following the 1993 serial Bombay bomb blasts, told through the different stories of the people involved --police, conspirators, victims, middlemen."
tt0488414,Omkara,(2006),155 min,8.1,20595,A politically-minded enforcer's misguided trust in his lieutenant leads him to suspect his wife of infidelity in this adaptation of Shakespeare's 'Othello'.
tt5997666,Jab Harry Met Sejal,(2017),143 min,5.0,20563,A depressed middle-aged tour guide who lives in his own bubble gets another chance to experience and face reality through a chirpy girl.
tt2215477,Goliyon Ki Rasleela Ram-Leela,(2013),150 min,6.4,20486,"Modern adaptation of William Shakespeare's 'Romeo and Juliet' with an Indian twist, the film focuses on the story of Ram and Leela, their love, lust and the drama afterwards."
tt1434447,Rocket Singh: Salesman of the Year,(2009),150 min,7.5,20419,"A story of a fresh graduate trying to find a balance between the maddening demands of the 'professional' way, and the way of his heart."
tt5882970,Tubelight,(2017),136 min,3.9,20120,"A story of two brothers set during the Sino-Indian war, 1962: the younger one who's at war at the borders and the elder who's at war with his own world."
tt13028258,A Thursday,(2022),128 min,7.8,19920,"When a playschool teacher - Yami Gautam kidnaps 16 small students and she puts a series of demands, it not only shakes the Mumbai police and city, but it sends repercussions throughout the country and its politicians."
tt2621000,Jolly LLB,(2013),135 min,7.5,19862,"Wanting to earn fame and fortune, a small time lawyer files a PIL for an infamous hit-and-run, and thus learns what it really is like to be a lawyer."
tt0449999,Kabhi Alvida Naa Kehna,(2006),193 min,6.0,19848,"Dev, a former football player is married to Rhea, a successful fashion editor. Maya is a kindergarten teacher who is married to Rishi, an outgoing event planner. These couples' lives intersect and they each question their own marriage."
tt14107554,Dasvi,(2022),125 min,7.4,19843,"Jailed under a tough cop, an uneducated politician decides to spend his time studying for high school, while his scheming wife has plans of her own."
tt6484982,Newton,(2017),106 min,7.6,19816,A government clerk on election duty in the conflict ridden jungle of Central India tries his best to conduct free and fair voting despite the apathy of security forces and the looming fear of guerrilla attacks by communist rebels.
tt11314148,Shiddat,(2021),146 min,7.7,19778,"A passionate love story involving two couples which highlights the contrast between a regular, mature yet egoistic husband and a unique, happy go lucky, enamored, overzealous boy chasing after the love of his life."
tt8504014,Good Newwz,(2019),134 min,6.8,19697,Two couples with the same surnames pursue in-vitro fertilization and wait for their upcoming babies. Trouble ensues when they find that the sperms of each couple have been mixed with each other.
tt3495030,Dum Laga Ke Haisha,(2015),109 min,7.5,19688,Prem and his oversized wife Sandhya are supposed to spend a lifetime together. Will a regular arranged marriage turn out to be a perfect mismatch?
tt10230426,Mrs. Serial Killer,(2020),106 min,4.2,19660,"When a doctor gets jailed for a string of shocking murders, his loyal wife sets out to commit a copycat crime to prove his innocence."
tt6264938,Kesari,(2019),150 min,7.4,19588,"Based on an incredible true story of the Battle of Saragarhi in which an army of 21 Sikhs fought against 10,000 Afghans in 1897."
tt1188982,Jai Ho,(2014),135 min,5.0,19584,"An upright ex-army man, Jai fights a solitary war against corruption and injustice. With a simple mantra to pay forward, he starts off by helping one person and forms an ever growing circle of people helping each other."
tt0093603,Nayakan,(1987),156 min,8.6,19571,"A common man's struggles against a corrupt police force put him on the wrong side of the law. He becomes a don, who is loved and respected by many, but his growing power and influence exact a heavy toll."
tt5970844,Thugs of Hindostan,(2018),164 min,4.0,19474,"Recruited by the East India Company, a local thug infiltrates a troop of patriotic bandits who plan to overthrow the British regime and reclaim their independence."
tt3175038,Ek Villain,(2014),129 min,6.5,19150,"When his wife becomes the latest victim of a serial killer, Guru blurs the line between good and evil in his pursuit of revenge."
tt8983164,Chhalaang,(2020),136 min,6.8,19116,"Chhalaang is a hilarious, yet inspirational journey of Montu, a PT Master from a semi govt. funded school for whom teaching PT is just a job. When circumstances put everything he cares for ...                See full summary »"
tt7363104,Khuda Haafiz,(2020),133 min,7.2,19063,A newly married couple's life falls in jeopardy when the wife goes missing under mysterious circumstances.
tt0079221,Golmaal,(1979),144 min,8.5,19043,A man's simple lie to secure his job escalates into more complex lies when his orthodox boss gets suspicious.
tt3449292,Manjhi: The Mountain Man,(2015),120 min,8.0,19025,"Using only a hammer and a chisel, a man spends twenty-two years carving a road through a treacherous mountain."
tt0374271,Tere Naam,(2003),132 min,7.2,18949,"Problems arise when Radhey Mohan, a delinquent falls in love with a girl named Nirjara."
tt0315642,Wazir,(I) (2016),103 min,7.1,18904,A grief-stricken cop and an amputee grandmaster are brought together by a peculiar twist of fate as part of a wider conspiracy that has darkened their lives.
tt7059844,Dabangg 3,(2019),160 min,3.0,18688,"Chulbul Pandey encounters an enemy from his past, and his origin story as the fearless cop unfolds."
tt0150992,Hum Dil De Chuke Sanam,(1999),188 min,7.4,18543,"Nandini has to choose between Sameer, the man who taught her to fall in love; and Vanraj, the man from whom she learnt how to abide and fulfill promises of love."
tt2112131,Dabangg 2,(2012),120 min,4.8,18524,Chulbul Pandey invites a fresh trouble when he kills the brother of a notorious politician and the former swears to wreak havoc in his life.
tt1438298,Guzaarish,(2010),126 min,7.4,18520,"Ethan, a magician rendered paralyzed in an accident, sets off a furor when he makes a petition to the court to end his own life."
tt0110222,Kabhi Haan Kabhi Naa,(1994),158 min,7.6,18265,A dreamer falls for a girl who is in love with someone else and tries to create a rift between her and the man she loves.
tt0211934,Baadshah,(1999),175 min,6.8,18252,A small time detective is mistaken as a CBI agent and gets embroiled in a deadly mission to save the Chief Minister from an assassination attempt.
tt1708532,Ready,(2011),145 min,4.8,18213,"Set in Thailand and India, a case of mistaken identity leads to love, and a man and his family concoct a grand scheme to win over the hearts of a woman and her greedy, conniving uncles."
tt12567088,Raat Akeli Hai,(2020),149 min,7.2,17921,The film follows a small town cop who is summoned to investigate the death of a politician which gets complicated by the victim's secretive family and his own conflicted heart.
tt7805960,Torbaaz,(2020),133 min,6.9,17870,"A man rises from personal tragedy to lead a group of children from a refugee camp to victory, transforming their lives through the game of cricket."
tt2172071,Student of the Year,(2012),146 min,5.2,17854,Several alumni reminisce about their final year at St. Theresa's College and the events that shaped their lives.
tt1291465,Raajneeti,(2010),163 min,7.1,17614,"Samar, the son of a political family, has chosen to go to the USA to live with his girlfriend. However, the death of his father makes him put his plans on hold and enter the dirty world of politics."
tt1395054,Once Upon a Time in Mumbaai,(2010),134 min,7.4,17568,"As a smuggler rises to power in in 1970s Mumbai, a younger gangster seeks to overthrow him and a police officer is caught in the middle."
tt1292703,Oye Lucky! Lucky Oye!,(2008),125 min,7.7,17474,"Lovinder Singh, a thief now in custody and facing trial, reflects on his life of crime while the press reflect on how he managed to get away with so much before being arrested."
